,0
1248,OMOP_42899616
1249,OMOP_42899617
1250,OMOP_42899624
1251,OMOP_42900369
1252,OMOP_42900374
1253,OMOP_42898463
1254,OMOP_42898900
1255,OMOP_42898974
1256,OMOP_42899307
1257,OMOP_42900466
1258,OMOP_42898330
1259,OMOP_42900477
1260,OMOP_42898361
1261,OMOP_42899101
1262,OMOP_42899105
1263,OMOP_42899111
1264,OMOP_42898284
1265,OMOP_42898894
1266,OMOP_42899404
1267,OMOP_42899803
1268,OMOP_42900441
1269,OMOP_42899702
1270,OMOP_42898636
1271,OMOP_42899703
1272,OMOP_42899704
1273,OMOP_42900442
1274,OMOP_42899644
1275,OMOP_42898484
1276,OMOP_42898732
1277,OMOP_42899913
1278,OMOP_42900569
1279,OMOP_42900563
1280,OMOP_42900356
1281,OMOP_42900108
1282,OMOP_42898586
1283,OMOP_42900263
1284,OMOP_42900281
1285,OMOP_42898920
1286,OMOP_42898552
1287,OMOP_42900326
1288,OMOP_42898960
1289,OMOP_42900023
1290,OMOP_42898845
1291,OMOP_42900037
1292,OMOP_42900440
1293,OMOP_42899705
1294,OMOP_42898872
1295,OMOP_42900469
1296,OMOP_42899898
1297,OMOP_42899024
1298,OMOP_42899007
1299,OMOP_42899014
1300,OMOP_42899262
1301,OMOP_42899202
1302,OMOP_42899159
1303,OMOP_42899164
1304,OMOP_42898249
1305,OMOP_42898257
1306,OMOP_42899121
1307,OMOP_42898899
1308,OMOP_42899115
1309,OMOP_42899434
1310,OMOP_42899504
1311,OMOP_42900517
1312,OMOP_42900465
1313,OMOP_42899431
1314,OMOP_42900264
1315,OMOP_42900443
1316,OMOP_42900498
1317,OMOP_42900336
1318,OMOP_42900337
1319,OMOP_42900338
1320,OMOP_42898578
1321,OMOP_42898579
1322,OMOP_42898581
1323,OMOP_42899411
1324,OMOP_42900248
1325,OMOP_42899339
1326,OMOP_42900560
1327,OMOP_42899358
1328,OMOP_42900536
1329,OMOP_42899359
1330,OMOP_42899336
1331,OMOP_42898281
1332,OMOP_42898565
1333,OMOP_42898254
1334,OMOP_42900570
1335,OMOP_42899653
1336,OMOP_42899387
1337,OMOP_42899674
1338,OMOP_42899693
1339,OMOP_42899659
1340,OMOP_42900452
1341,OMOP_42899597
1342,OMOP_42900025
1343,OMOP_42899632
1344,OMOP_42899600
1345,OMOP_42899876
1346,OMOP_42899133
1347,OMOP_42899877
1348,OMOP_42899864
1349,OMOP_42899585
1350,OMOP_42899958
1351,OMOP_42899963
1352,OMOP_42898548
1353,OMOP_42899895
1354,OMOP_42899824
1355,OMOP_42899825
1356,OMOP_42900457
1357,OMOP_42899842
1358,OMOP_42900470
1359,OMOP_42899729
1360,OMOP_42899748
1361,OMOP_42900420
1362,OMOP_42899251
1363,OMOP_42899758
1364,OMOP_42900079
1365,OMOP_42900106
1366,OMOP_42900064
1367,OMOP_42900066
1368,OMOP_42900003
1369,OMOP_42900036
1370,OMOP_42899186
1371,OMOP_42899247
1372,OMOP_42900521
1373,OMOP_42899249
1374,OMOP_42899185
1375,OMOP_42899248
1376,OMOP_42900247
1377,OMOP_42903423
1378,OMOP_42903424
1379,OMOP_42903425
1380,OMOP_42903426
1381,OMOP_42903428
1382,OMOP_42903429
1383,OMOP_42903431
1384,OMOP_42903432
1385,OMOP_42903433
1386,OMOP_42903435
1387,OMOP_42903437
1388,OMOP_42903438
1389,OMOP_42903439
1390,OMOP_42903440
1391,OMOP_42903441
1392,OMOP_42903442
1393,OMOP_42903443
1394,OMOP_42903444
1395,OMOP_42903445
1396,OMOP_42903447
1397,OMOP_42903448
1398,OMOP_42903449
1399,OMOP_42903450
1400,OMOP_42903451
1401,OMOP_42903452
1402,OMOP_42903453
1403,OMOP_42903454
1404,OMOP_42903455
1405,OMOP_42903456
1406,OMOP_42903457
1407,OMOP_42903458
1408,OMOP_42903459
1409,OMOP_42903461
1410,OMOP_42903462
1411,OMOP_42903463
1412,OMOP_42903464
1413,OMOP_42903465
1414,OMOP_42903466
1415,OMOP_42903467
1416,OMOP_42903468
1417,OMOP_42903469
1418,OMOP_42903470
1419,OMOP_42903471
1420,OMOP_42903473
1421,OMOP_42903474
1422,OMOP_42903475
1423,OMOP_42903476
1424,OMOP_42903477
1425,OMOP_42903478
1426,OMOP_42903479
1427,OMOP_42903480
1428,OMOP_42903481
1429,OMOP_42903482
1430,OMOP_42903483
1431,OMOP_42903484
1432,OMOP_42903485
1433,OMOP_42903486
1434,OMOP_42903487
1435,OMOP_42903488
1436,OMOP_42903489
1437,OMOP_42903490
1438,OMOP_42903491
1439,OMOP_42903492
1440,OMOP_42903493
1441,OMOP_42903494
1442,OMOP_42903495
1443,OMOP_42903496
1444,OMOP_42903497
1445,OMOP_42903498
1446,OMOP_42903499
1447,OMOP_42903500
1448,OMOP_42903501
1449,OMOP_42903502
1450,OMOP_42903503
1451,OMOP_42903504
1452,OMOP_42903505
1453,OMOP_42903506
1454,OMOP_42903507
1455,OMOP_42903508
1456,OMOP_42903509
1457,OMOP_42903510
1458,OMOP_42903511
1459,OMOP_42903512
1460,OMOP_42903513
1461,OMOP_42903514
1462,OMOP_42903515
1463,OMOP_42903516
1464,OMOP_42903517
1465,OMOP_42903518
1466,OMOP_42903519
1467,OMOP_42903520
1468,OMOP_42903521
1469,OMOP_42903523
1470,OMOP_42903524
1471,OMOP_42903525
1472,OMOP_42903526
1473,OMOP_42903527
1474,OMOP_42903528
1475,OMOP_42903529
1476,OMOP_42903530
1477,OMOP_42903531
1478,OMOP_42903532
1479,OMOP_42903533
1480,OMOP_42903534
1481,OMOP_42903535
1482,OMOP_42903536
1483,OMOP_42903537
1484,OMOP_42903538
1485,OMOP_42903539
1486,OMOP_42903540
1487,OMOP_42903541
1488,OMOP_42903542
1489,OMOP_42903543
1490,OMOP_42903544
1491,OMOP_42903545
1492,OMOP_42903546
1493,OMOP_42903547
1494,OMOP_42903548
1495,OMOP_42903549
1496,OMOP_42903550
1497,OMOP_42903551
1498,OMOP_42903552
1499,OMOP_42903553
1500,OMOP_42903554
1501,OMOP_42903555
1502,OMOP_42903556
1503,OMOP_42903557
1504,OMOP_42903558
1505,OMOP_42903559
1506,OMOP_42903560
1507,OMOP_42903561
1508,OMOP_42903562
1509,OMOP_42903564
1510,OMOP_42903565
1511,OMOP_42903567
1512,OMOP_42903568
1513,OMOP_42903569
1514,OMOP_42903570
1515,OMOP_42903573
1516,OMOP_42903574
1517,OMOP_42903575
1518,OMOP_42903576
1519,OMOP_42903577
1520,OMOP_42903578
1521,OMOP_42903579
1522,OMOP_42903580
1523,OMOP_42903581
1524,OMOP_42903582
1525,OMOP_42903583
1526,OMOP_42903584
1527,OMOP_42903585
1528,OMOP_42903586
1529,OMOP_42903587
1530,OMOP_42903588
1531,OMOP_42903589
1532,OMOP_42903590
1533,OMOP_42903591
1534,OMOP_42903592
1535,OMOP_42903593
1536,OMOP_42903594
1537,OMOP_42903595
1538,OMOP_42903596
1539,OMOP_42903597
1540,OMOP_42903598
1541,OMOP_42903599
1542,OMOP_42903600
1543,OMOP_42903603
1544,OMOP_42903605
1545,OMOP_42903606
1546,OMOP_42903607
1547,OMOP_42903609
1548,OMOP_42903610
1549,OMOP_42903611
1550,OMOP_42903613
1551,OMOP_42903614
1552,OMOP_42903615
1553,OMOP_42903616
1554,OMOP_42903617
1555,OMOP_42903618
1556,OMOP_42903619
1557,OMOP_42903624
1558,OMOP_42903625
1559,OMOP_42903626
1560,OMOP_42903627
1561,OMOP_42903628
1562,OMOP_42903630
1563,OMOP_42903631
1564,OMOP_42903632
1565,OMOP_42903633
1566,OMOP_42903634
1567,OMOP_42903635
1568,OMOP_42903636
1569,OMOP_42903637
1570,OMOP_42903638
1571,OMOP_42903639
1572,OMOP_42903640
1573,OMOP_42903641
1574,OMOP_42903642
1575,OMOP_42903643
1576,OMOP_42903644
1577,OMOP_42903645
1578,OMOP_42903646
1579,OMOP_42903647
1580,OMOP_42903648
1581,OMOP_42903649
1582,OMOP_42903650
1583,OMOP_42903651
1584,OMOP_42903652
1585,OMOP_42903653
1586,OMOP_42903654
1587,OMOP_42903655
1588,OMOP_42903657
1589,OMOP_42903658
1590,OMOP_42903659
1591,OMOP_42903660
1592,OMOP_42903661
1593,OMOP_42903662
1594,OMOP_42903663
1595,OMOP_42903664
1596,OMOP_42903665
1597,OMOP_42903666
1598,OMOP_42903667
1599,OMOP_42903668
1600,OMOP_42903669
1601,OMOP_42903670
1602,OMOP_42903671
1603,OMOP_42903672
1604,OMOP_42903673
1605,OMOP_42903674
1606,OMOP_42903675
1607,OMOP_42903676
1608,OMOP_42903677
1609,OMOP_42903678
1610,OMOP_42903679
1611,OMOP_42903680
1612,OMOP_42903681
1613,OMOP_42903682
1614,OMOP_42903683
1615,OMOP_42903684
1616,OMOP_42903685
1617,OMOP_42903686
1618,OMOP_42903687
1619,OMOP_42903688
1620,OMOP_42903689
1621,OMOP_42903690
1622,OMOP_42903691
1623,OMOP_42903692
1624,OMOP_42903693
1625,OMOP_42903694
1626,OMOP_42903695
1627,OMOP_42903697
1628,OMOP_42903698
1629,OMOP_42903699
1630,OMOP_42903701
1631,OMOP_42903702
1632,OMOP_42903703
1633,OMOP_42903704
1634,OMOP_42903705
1635,OMOP_42903706
1636,OMOP_42903707
1637,OMOP_42903708
1638,OMOP_42903709
1639,OMOP_42903710
1640,OMOP_42903711
1641,OMOP_42903712
1642,OMOP_42903713
1643,OMOP_42903715
1644,OMOP_42903716
1645,OMOP_42903717
1646,OMOP_42903718
1647,OMOP_42903719
1648,OMOP_42903720
1649,OMOP_42903721
1650,OMOP_42903722
1651,OMOP_42903723
1652,OMOP_42903724
1653,OMOP_42903725
1654,OMOP_42903726
1655,OMOP_42903727
1656,OMOP_42903728
1657,OMOP_42903729
1658,OMOP_42903730
1659,OMOP_42903731
1660,OMOP_42903732
1661,OMOP_42903733
1662,OMOP_42903734
1663,OMOP_42903735
1664,OMOP_42903736
1665,OMOP_42903737
1666,OMOP_42903738
1667,OMOP_42903739
1668,OMOP_42903740
1669,OMOP_42903741
1670,OMOP_42903742
1671,OMOP_42903743
1672,OMOP_42903744
1673,OMOP_42903745
1674,OMOP_42903746
1675,OMOP_42903747
1676,OMOP_42903748
1677,OMOP_42903749
1678,OMOP_42903750
1679,OMOP_42903751
1680,OMOP_42903752
1681,OMOP_42903753
1682,OMOP_42903754
1683,OMOP_42903755
1684,OMOP_42903756
1685,OMOP_42903757
1686,OMOP_42903758
1687,OMOP_42903759
1688,OMOP_42903760
1689,OMOP_42903761
1690,OMOP_42903762
1691,OMOP_42903763
1692,OMOP_42903764
1693,OMOP_42903765
1694,OMOP_42903766
1695,OMOP_42903767
1696,OMOP_42903768
1697,OMOP_42903769
1698,OMOP_42903770
1699,OMOP_42903771
1700,OMOP_42903772
1701,OMOP_42903773
1702,OMOP_42903774
1703,OMOP_42903775
1704,OMOP_42903776
1705,OMOP_42903777
1706,OMOP_42903778
1707,OMOP_42903779
1708,OMOP_42903780
1709,OMOP_42903781
1710,OMOP_42903782
1711,OMOP_42903783
1712,OMOP_42903784
1713,OMOP_42903785
1714,OMOP_42903786
1715,OMOP_42903787
1716,OMOP_42903788
1717,OMOP_42903789
1718,OMOP_42903790
1719,OMOP_42903791
1720,OMOP_42903792
1721,OMOP_42903793
1722,OMOP_42903794
1723,OMOP_42903795
1724,OMOP_42903796
1725,OMOP_42903797
1726,OMOP_42903798
1727,OMOP_42903799
1728,OMOP_42903800
1729,OMOP_42903801
1730,OMOP_42903803
1731,OMOP_42903804
1732,OMOP_42903805
1733,OMOP_42903806
1734,OMOP_42903807
1735,OMOP_42903808
1736,OMOP_42903809
1737,OMOP_42903810
1738,OMOP_42903811
1739,OMOP_42903812
1740,OMOP_42903813
1741,OMOP_42903814
1742,OMOP_42903816
1743,OMOP_42903817
1744,OMOP_42903818
1745,OMOP_42903819
1746,OMOP_42903820
1747,OMOP_42903821
1748,OMOP_42903822
1749,OMOP_42903823
1750,OMOP_42903824
1751,OMOP_42903825
1752,OMOP_42903826
1753,OMOP_42903828
1754,OMOP_42903829
1755,OMOP_42903831
1756,OMOP_42903832
1757,OMOP_42903833
1758,OMOP_42903835
1759,OMOP_42903836
1760,OMOP_42903837
1761,OMOP_42903839
1762,OMOP_42903840
1763,OMOP_42903841
1764,OMOP_42903842
1765,OMOP_42903843
1766,OMOP_42903844
1767,OMOP_42903846
1768,OMOP_42903848
1769,OMOP_42903850
1770,OMOP_42903851
1771,OMOP_42903852
1772,OMOP_42903853
1773,OMOP_42903854
1774,OMOP_42903855
1775,OMOP_42903856
1776,OMOP_42903857
1777,OMOP_42903858
1778,OMOP_42903859
1779,OMOP_42903861
1780,OMOP_42903862
1781,OMOP_42903863
1782,OMOP_42903864
1783,OMOP_42903866
1784,OMOP_42903867
1785,OMOP_42903869
1786,OMOP_42903871
1787,OMOP_42903872
1788,OMOP_42903873
1789,OMOP_42903874
1790,OMOP_42903875
1791,OMOP_42903877
1792,OMOP_42903879
1793,OMOP_42903880
1794,OMOP_42903881
1795,OMOP_42903882
1796,OMOP_42903883
1797,OMOP_42903885
1798,OMOP_42903886
1799,OMOP_42903887
1800,OMOP_42903888
1801,OMOP_42903889
1802,OMOP_42903890
1803,OMOP_42903891
1804,OMOP_42903892
1805,OMOP_42903894
1806,OMOP_42903896
1807,OMOP_42903897
1808,OMOP_42903899
1809,OMOP_42903900
1810,OMOP_42903901
1811,OMOP_42903902
1812,OMOP_42903903
1813,OMOP_42903904
1814,OMOP_42903905
1815,OMOP_42903906
1816,OMOP_42903907
1817,OMOP_42903909
1818,OMOP_42903911
1819,OMOP_42903914
1820,OMOP_42903915
1821,OMOP_42903917
1822,OMOP_42903918
1823,OMOP_42903919
1824,OMOP_42903920
1825,OMOP_42903921
1826,OMOP_42903922
1827,OMOP_42903923
1828,OMOP_42903924
1829,OMOP_42903925
1830,OMOP_42903926
1831,OMOP_42903927
1832,OMOP_42903928
1833,OMOP_42903929
1834,OMOP_42903930
1835,OMOP_42903931
1836,OMOP_42903932
1837,OMOP_42903933
1838,OMOP_42903934
1839,OMOP_42903935
1840,OMOP_42903936
1841,OMOP_42903937
1842,OMOP_42903938
1843,OMOP_42903939
1844,OMOP_42903941
1845,OMOP_42903943
1846,OMOP_42903944
1847,OMOP_42903946
1848,OMOP_42903949
1849,OMOP_42903950
1850,OMOP_42903952
1851,OMOP_42903953
1852,OMOP_42903955
1853,OMOP_42903956
1854,OMOP_42903957
1855,OMOP_42903958
1856,OMOP_42903959
1857,OMOP_42903960
1858,OMOP_42903961
1859,OMOP_42903962
1860,OMOP_42903963
1861,OMOP_42903964
1862,OMOP_42903965
1863,OMOP_42903966
1864,OMOP_42903967
1865,OMOP_42903969
1866,OMOP_42903972
1867,OMOP_42903973
1868,OMOP_42903975
1869,OMOP_42903979
1870,OMOP_42903980
1871,OMOP_42903981
1872,OMOP_42903983
1873,OMOP_42903984
1874,OMOP_42903985
1875,OMOP_42903991
1876,OMOP_42903992
1877,OMOP_42903994
1878,OMOP_42903995
1879,OMOP_42903997
1880,OMOP_42903999
1881,OMOP_42904000
1882,OMOP_42904001
1883,OMOP_42904002
1884,OMOP_42904003
1885,OMOP_42904004
1886,OMOP_42904009
1887,OMOP_42904010
1888,OMOP_42904011
1889,OMOP_42904012
1890,OMOP_42904013
1891,OMOP_42904014
1892,OMOP_42904016
1893,OMOP_42904017
1894,OMOP_42904018
1895,OMOP_42904021
1896,OMOP_42904022
1897,OMOP_42904024
1898,OMOP_42904028
1899,OMOP_42904029
1900,OMOP_42904030
1901,OMOP_42904031
1902,OMOP_42904032
1903,OMOP_42904033
1904,OMOP_42904035
1905,OMOP_42904036
1906,OMOP_42904037
1907,OMOP_42904038
1908,OMOP_42904040
1909,OMOP_42904042
1910,OMOP_42904043
1911,OMOP_42904044
1912,OMOP_42904045
1913,OMOP_42904046
1914,OMOP_42904047
1915,OMOP_42904048
1916,OMOP_42904050
1917,OMOP_42904051
1918,OMOP_42904052
1919,OMOP_42904054
1920,OMOP_42904056
1921,OMOP_42904057
1922,OMOP_42904059
1923,OMOP_42904063
1924,OMOP_42904065
1925,OMOP_42904066
1926,OMOP_42904068
1927,OMOP_42904069
1928,OMOP_42904070
1929,OMOP_42904071
1930,OMOP_42904072
1931,OMOP_42904073
1932,OMOP_42904075
1933,OMOP_42904076
1934,OMOP_42904077
1935,OMOP_42904078
1936,OMOP_42904079
1937,OMOP_42904081
1938,OMOP_42904083
1939,OMOP_42904084
1940,OMOP_42904085
1941,OMOP_42904086
1942,OMOP_42904089
1943,OMOP_42904090
1944,OMOP_42904091
1945,OMOP_42904093
1946,OMOP_42904094
1947,OMOP_42904095
1948,OMOP_42904096
1949,OMOP_42904097
1950,OMOP_42904098
1951,OMOP_42904099
1952,OMOP_42904100
1953,OMOP_42904101
1954,OMOP_42904108
1955,OMOP_42904110
1956,OMOP_42904111
1957,OMOP_42904113
1958,OMOP_42904117
1959,OMOP_42904118
1960,OMOP_42904120
1961,OMOP_42904121
1962,OMOP_42904122
1963,OMOP_42904124
1964,OMOP_42904126
1965,OMOP_42904127
1966,OMOP_42904128
1967,OMOP_42904129
1968,OMOP_42904130
1969,OMOP_42904131
1970,OMOP_42904132
1971,OMOP_42904133
1972,OMOP_42904134
1973,OMOP_42904135
1974,OMOP_42904136
1975,OMOP_42904137
1976,OMOP_42904138
1977,OMOP_42904139
1978,OMOP_42904141
1979,OMOP_42904142
1980,OMOP_42904143
1981,OMOP_42904145
1982,OMOP_42904146
1983,OMOP_42904147
1984,OMOP_42904148
1985,OMOP_42904149
1986,OMOP_42904150
1987,OMOP_42904151
1988,OMOP_42904152
1989,OMOP_42904153
1990,OMOP_42904154
1991,OMOP_42904155
1992,OMOP_42904156
1993,OMOP_42904157
1994,OMOP_42904158
1995,OMOP_42904159
1996,OMOP_42904160
1997,OMOP_42904161
1998,OMOP_42904162
1999,OMOP_42904163
2000,OMOP_42904164
2001,OMOP_42904165
2002,OMOP_42904166
2003,OMOP_42904167
2004,OMOP_42904168
2005,OMOP_42904169
2006,OMOP_42904170
2007,OMOP_42904171
2008,OMOP_42904172
2009,OMOP_42904173
2010,OMOP_42904174
2011,OMOP_42904175
2012,OMOP_42904176
2013,OMOP_42904178
2014,OMOP_42904179
2015,OMOP_42904180
2016,OMOP_42904182
2017,OMOP_42904183
2018,OMOP_42904184
2019,OMOP_42904185
2020,OMOP_42904186
2021,OMOP_42904187
2022,OMOP_42904188
2023,OMOP_42904189
2024,OMOP_42904190
2025,OMOP_42904191
2026,OMOP_42904192
2027,OMOP_42904194
2028,OMOP_42904195
2029,OMOP_42904196
2030,OMOP_42904197
2031,OMOP_42904198
2032,OMOP_42904199
2033,OMOP_42904200
2034,OMOP_42904201
2035,OMOP_42904202
2036,OMOP_42904203
2037,OMOP_42904206
2038,OMOP_42904207
2039,OMOP_42904208
2040,OMOP_42904209
2041,OMOP_42904210
2042,OMOP_42904213
2043,OMOP_42904214
2044,OMOP_42904215
2045,OMOP_43014123
2046,OMOP_42904217
2047,OMOP_42904220
2048,OMOP_42904221
2049,OMOP_42904222
2050,OMOP_42904223
2051,OMOP_42904224
2052,OMOP_42904226
2053,OMOP_42904227
2054,OMOP_42904228
2055,OMOP_42904229
2056,OMOP_42904230
2057,OMOP_42904232
2058,OMOP_42904233
2059,OMOP_42904234
2060,OMOP_42904236
2061,OMOP_42904237
2062,OMOP_42904239
2063,OMOP_42904240
2064,OMOP_42904243
2065,OMOP_42904244
2066,OMOP_42904245
2067,OMOP_42904246
2068,OMOP_42904247
2069,OMOP_42904248
2070,OMOP_42904249
2071,OMOP_42904251
2072,OMOP_42904253
2073,OMOP_42904254
2074,OMOP_42904255
2075,OMOP_42904256
2076,OMOP_42904257
2077,OMOP_42904258
2078,OMOP_42904259
2079,OMOP_42904263
2080,OMOP_42904264
2081,OMOP_42904265
2082,OMOP_42904266
2083,OMOP_42904267
2084,OMOP_42904268
2085,OMOP_42904270
2086,OMOP_42904271
2087,OMOP_42904272
2088,OMOP_42904273
2089,OMOP_42904274
2090,OMOP_42904275
2091,OMOP_42904276
2092,OMOP_42904277
2093,OMOP_42904278
2094,OMOP_42904279
2095,OMOP_42904280
2096,OMOP_42904282
2097,OMOP_42904283
2098,OMOP_42904284
2099,OMOP_42904286
2100,OMOP_42904287
2101,OMOP_42904288
2102,OMOP_43012151
2103,OMOP_43012152
2104,OMOP_43012153
2105,OMOP_43012154
2106,OMOP_43012155
2107,OMOP_43012156
2108,OMOP_43012159
2109,OMOP_43012160
2110,OMOP_43012164
2111,OMOP_43012165
2112,OMOP_43012166
2113,OMOP_43012167
2114,OMOP_43012168
2115,OMOP_43012169
2116,OMOP_43012171
2117,OMOP_43012172
2118,OMOP_43012173
2119,OMOP_43012174
2120,OMOP_43012176
2121,OMOP_43012178
2122,OMOP_43012179
2123,OMOP_43012180
2124,OMOP_43012181
2125,OMOP_43012182
2126,OMOP_43012183
2127,OMOP_43012184
2128,OMOP_43012185
2129,OMOP_43012186
2130,OMOP_43012187
2131,OMOP_43012188
2132,OMOP_43012189
2133,OMOP_43012190
2134,OMOP_43012191
2135,OMOP_43012193
2136,OMOP_43012194
2137,OMOP_43012195
2138,OMOP_43012201
2139,OMOP_43012203
2140,OMOP_43012204
2141,OMOP_43012206
2142,OMOP_43012208
2143,OMOP_43012209
2144,OMOP_43012210
2145,OMOP_43012211
2146,OMOP_43012212
2147,OMOP_43012213
2148,OMOP_43012214
2149,OMOP_43012216
2150,OMOP_43012217
2151,OMOP_43012218
2152,OMOP_43012219
2153,OMOP_43012220
2154,OMOP_43012221
2155,OMOP_43012222
2156,OMOP_43012223
2157,OMOP_43012224
2158,OMOP_43012225
2159,OMOP_43012227
2160,OMOP_43012229
2161,OMOP_43012230
2162,OMOP_43012231
2163,OMOP_43012233
2164,OMOP_43012234
2165,OMOP_43012237
2166,OMOP_43012238
2167,OMOP_43012239
2168,OMOP_43012240
2169,OMOP_43012241
2170,OMOP_43012242
2171,OMOP_43012243
2172,OMOP_43012245
2173,OMOP_43012247
2174,OMOP_43012249
2175,OMOP_43012250
2176,OMOP_43012251
2177,OMOP_43012253
2178,OMOP_43012254
2179,OMOP_43012255
2180,OMOP_43012258
2181,OMOP_43012259
2182,OMOP_43012260
2183,OMOP_43012261
2184,OMOP_43012262
2185,OMOP_43012264
2186,OMOP_43012265
2187,OMOP_43012266
2188,OMOP_43012268
2189,OMOP_43012269
2190,OMOP_43012270
2191,OMOP_43012271
2192,OMOP_43012273
2193,OMOP_43012275
2194,OMOP_43012277
2195,OMOP_43012280
2196,OMOP_43012281
2197,OMOP_43012283
2198,OMOP_43012284
2199,OMOP_43012285
2200,OMOP_43012286
2201,OMOP_43012287
2202,OMOP_43012288
2203,OMOP_43012289
2204,OMOP_43012290
2205,OMOP_43012291
2206,OMOP_43012294
2207,OMOP_43012295
2208,OMOP_43012297
2209,OMOP_43012298
2210,OMOP_43012299
2211,OMOP_43012300
2212,OMOP_43012301
2213,OMOP_43012302
2214,OMOP_43012303
2215,OMOP_43012305
2216,OMOP_43012306
2217,OMOP_43012307
2218,OMOP_43012308
2219,OMOP_43012311
2220,OMOP_43012312
2221,OMOP_43012313
2222,OMOP_43012314
2223,OMOP_43012317
2224,OMOP_43012318
2225,OMOP_43012319
2226,OMOP_43012320
2227,OMOP_43012321
2228,OMOP_43012322
2229,OMOP_43012323
2230,OMOP_43012324
2231,OMOP_43012325
2232,OMOP_43012326
2233,OMOP_43012327
2234,OMOP_43012328
2235,OMOP_43012329
2236,OMOP_43012330
2237,OMOP_43012331
2238,OMOP_43012332
2239,OMOP_43012333
2240,OMOP_43012334
2241,OMOP_43012335
2242,OMOP_43012337
2243,OMOP_43012338
2244,OMOP_43012339
2245,OMOP_43012340
2246,OMOP_43012341
2247,OMOP_43012342
2248,OMOP_43012343
2249,OMOP_43012344
2250,OMOP_43012345
2251,OMOP_43012346
2252,OMOP_43012347
2253,OMOP_43012348
2254,OMOP_43012349
2255,OMOP_43012350
2256,OMOP_43012351
2257,OMOP_43012352
2258,OMOP_43012353
2259,OMOP_43012354
2260,OMOP_43012355
2261,OMOP_43012356
2262,OMOP_43012357
2263,OMOP_43012358
2264,OMOP_43012359
2265,OMOP_43012360
2266,OMOP_43012361
2267,OMOP_43012362
2268,OMOP_43012363
2269,OMOP_43012364
2270,OMOP_43012365
2271,OMOP_43012366
2272,OMOP_43012367
2273,OMOP_43012368
2274,OMOP_43012369
2275,OMOP_43012370
2276,OMOP_43012371
2277,OMOP_43012372
2278,OMOP_43012373
2279,OMOP_43012375
2280,OMOP_43012376
2281,OMOP_43012377
2282,OMOP_43012378
2283,OMOP_43012380
2284,OMOP_43012381
2285,OMOP_43012382
2286,OMOP_43012383
2287,OMOP_43012386
2288,OMOP_43012388
2289,OMOP_43012392
2290,OMOP_43012394
2291,OMOP_43012396
2292,OMOP_43012397
2293,OMOP_43012399
2294,OMOP_43012400
2295,OMOP_43012402
2296,OMOP_43012404
2297,OMOP_43012405
2298,OMOP_43012406
2299,OMOP_43012407
2300,OMOP_43012408
2301,OMOP_43012409
2302,OMOP_43012410
2303,OMOP_43012411
2304,OMOP_43012412
2305,OMOP_43012413
2306,OMOP_43012414
2307,OMOP_43012415
2308,OMOP_43012416
2309,OMOP_43012418
2310,OMOP_43012419
2311,OMOP_43013090
2312,OMOP_43012831
2313,OMOP_43013178
2314,OMOP_43012668
2315,OMOP_43012560
2316,OMOP_43012447
2317,OMOP_43013071
2318,OMOP_43013140
2319,OMOP_43012826
2320,OMOP_43012736
2321,OMOP_43012554
2322,OMOP_43012715
2323,OMOP_43012885
2324,OMOP_43012555
2325,OMOP_43013100
2326,OMOP_43012919
2327,OMOP_43012917
2328,OMOP_43012553
2329,OMOP_43012873
2330,OMOP_43013097
2331,OMOP_43012758
2332,OMOP_43012743
2333,OMOP_43012741
2334,OMOP_43013134
2335,OMOP_43013150
2336,OMOP_43013006
2337,OMOP_43012785
2338,OMOP_43012991
2339,OMOP_43012721
2340,OMOP_43013035
2341,OMOP_43013168
2342,OMOP_43012944
2343,OMOP_43012827
2344,OMOP_43013155
2345,OMOP_43012997
2346,OMOP_43012742
2347,OMOP_43013158
2348,OMOP_43013180
2349,OMOP_43012958
2350,OMOP_43012576
2351,OMOP_43012444
2352,OMOP_43012734
2353,OMOP_43012806
2354,OMOP_43012793
2355,OMOP_43012479
2356,OMOP_43012574
2357,OMOP_43012683
2358,OMOP_43012948
2359,OMOP_43013016
2360,OMOP_43013201
2361,OMOP_43012804
2362,OMOP_43012860
2363,OMOP_43013018
2364,OMOP_43012509
2365,OMOP_43013062
2366,OMOP_43012575
2367,OMOP_43012733
2368,OMOP_43012552
2369,OMOP_43012871
2370,OMOP_43013080
2371,OMOP_43012992
2372,OMOP_43012875
2373,OMOP_43012637
2374,OMOP_43012497
2375,OMOP_43012513
2376,OMOP_43012638
2377,OMOP_43012639
2378,OMOP_43012706
2379,OMOP_43012872
2380,OMOP_43012884
2381,OMOP_43012929
2382,OMOP_43012993
2383,OMOP_43013162
2384,OMOP_43013073
2385,OMOP_43013086
2386,OMOP_43012949
2387,OMOP_43013169
2388,OMOP_43012878
2389,OMOP_43012879
2390,OMOP_43013091
2391,OMOP_43013141
2392,OMOP_43012956
2393,OMOP_43012805
2394,OMOP_43013061
2395,OMOP_43012478
2396,OMOP_43013039
2397,OMOP_43013072
2398,OMOP_43012660
2399,OMOP_43013063
2400,OMOP_43013156
2401,OMOP_43013057
2402,OMOP_43013135
2403,OMOP_43012437
2404,OMOP_43012667
2405,OMOP_43013157
2406,OMOP_43013159
2407,OMOP_43012713
2408,OMOP_43012714
2409,OMOP_43012735
2410,OMOP_43012874
2411,OMOP_43012881
2412,OMOP_43012887
2413,OMOP_43013137
